Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
213,OF-2019-145317,26401266,9/8/2019,9/13/2019,Standard Class,SM-20320,OFF-PA-10001804,21.376,4,0.2,7.4816
214,OF-2019-145317,10728528,9/8/2019,9/13/2019,Standard Class,SM-20320,OFF-AR-10003183,8.016,3,0.2,1.002
215,OF-2019-145317,28739651,9/8/2019,9/13/2019,Standard Class,SM-20320,FUR-FU-10004270,30.768,2,0.2,8.0766
216,OF-2019-145317,13492210,9/8/2019,9/13/2019,Standard Class,SM-20320,OFF-FA-10003112,18.936,3,0.2,5.9175
217,OF-2019-145317,70607660,9/8/2019,9/13/2019,Standard Class,SM-20320,FUR-FU-10001986,122.352,3,0.2,15.294
218,OF-2019-111871,37487372,9/8/2019,9/11/2019,Second Class,EK-13795,FUR-BO-10004218,1198.33,10,0.15,70.49
219,ON-2019-131275,85679137,9/8/2019,9/14/2019,Standard Class,SC-20050,FUR-FU-10004597,111,2,0,14.43
220,ON-2019-131275,2583097,9/8/2019,9/14/2019,Standard Class,SC-20050,TEC-MA-10001148,1279.968,4,0.2,415.9896
221,ON-2019-131275,3222299,9/8/2019,9/14/2019,Standard Class,SC-20050,OFF-ST-10000078,1856.19,7,0,334.1142
222,OF-2019-103989,65724713,9/9/2019,9/11/2019,First Class,MC-17605,TEC-PH-10004667,323.976,3,0.2,28.3479
223,OF-2019-103989,29620876,9/9/2019,9/11/2019,First Class,MC-17605,OFF-LA-10000443,11.808,4,0.2,3.9852
224,OF-2019-103989,19374528,9/9/2019,9/11/2019,First Class,MC-17605,OFF-ST-10000918,26.16,3,0.2,1.962
225,OF-2019-103989,24993771,9/9/2019,9/11/2019,First Class,MC-17605,OFF-BI-10001196,33.57,5,0.7,-25.737
226,OF-2019-103989,23871964,9/9/2019,9/11/2019,First Class,MC-17605,FUR-FU-10003981,4.992,3,0.2,1.3728
227,OF-2019-103989,51697584,9/9/2019,9/11/2019,First Class,MC-17605,FUR-FU-10002508,20.016,3,0.2,5.5044
228,OF-2019-103989,4314139,9/9/2019,9/11/2019,First Class,MC-17605,TEC-AC-10002647,170.24,2,0.2,53.2
229,OF-2019-140004,50716903,9/11/2019,9/15/2019,Standard Class,CB-12025,OFF-AR-10004685,7.408,2,0.2,1.2038
230,OF-2019-140004,53942978,9/11/2019,9/15/2019,Standard Class,CB-12025,OFF-AR-10004027,6.048,3,0.2,1.5876
231,ON-2019-107405,92531686,9/11/2019,9/15/2019,Standard Class,TS-21205,OFF-ST-10002301,16.272,1,0.2,-3.8646
232,OF-2019-163223,21025204,9/11/2019,9/15/2019,Standard Class,KH-16690,TEC-PH-10000730,3499.93,7,0,909.9818
233,OF-2019-163223,23802225,9/11/2019,9/15/2019,Standard Class,KH-16690,OFF-LA-10004409,14.4,5,0,6.624
234,OF-2019-163223,57509565,9/11/2019,9/15/2019,Standard Class,KH-16690,OFF-PA-10000675,122.97,3,0,60.2553
235,OF-2019-163223,32419472,9/11/2019,9/15/2019,Standard Class,KH-16690,OFF-AR-10001573,9.32,4,0,2.7028
236,OF-2019-163223,74097338,9/11/2019,9/15/2019,Standard Class,KH-16690,OFF-BI-10001597,122.94,3,0,59.0112
237,ON-2019-155544,82981553,9/11/2019,9/15/2019,Standard Class,GM-14440,OFF-LA-10004544,59.2,5,0.2,22.2
238,ON-2019-155544,14670785,9/11/2019,9/15/2019,Standard Class,GM-14440,FUR-FU-10001473,32.952,3,0.2,6.5904
239,ON-2019-155544,9668266,9/11/2019,9/15/2019,Standard Class,GM-14440,FUR-CH-10000422,218.376,3,0.2,-10.9188
240,ON-2019-158057,22659061,9/12/2019,9/16/2019,Standard Class,CC-12685,OFF-BI-10004410,7.644,4,0.7,-5.8604
241,ON-2019-158057,97438068,9/12/2019,9/16/2019,Standard Class,CC-12685,OFF-BI-10002735,51.465,5,0.7,-39.4565
242,OF-2019-148040,53755923,9/12/2019,9/16/2019,Standard Class,BF-11275,OFF-PA-10002581,74.352,3,0.2,23.235
243,OF-2019-148040,81104698,9/12/2019,9/16/2019,Standard Class,BF-11275,FUR-CH-10001482,314.352,3,0.2,-35.3646
244,ON-2019-129609,64815652,9/12/2019,9/12/2019,Same Day,VM-21835,OFF-AR-10003478,16.28,2,0,6.512
245,OF-2019-120838,67725614,9/13/2019,9/16/2019,Second Class,PO-18865,OFF-ST-10000585,330.4,2,0,85.904
246,OF-2019-120838,74790499,9/13/2019,9/16/2019,Second Class,PO-18865,TEC-PH-10003484,604.752,6,0.2,37.797
247,OF-2019-164749,78648842,9/13/2019,9/16/2019,First Class,BG-11740,OFF-LA-10004484,9.912,3,0.2,3.2214
248,OF-2019-147235,61199607,9/14/2019,9/18/2019,Standard Class,CD-11920,OFF-PA-10004948,24.9,5,0,11.703
249,OF-2019-143637,94966654,9/14/2019,9/19/2019,Second Class,MS-17710,FUR-FU-10002813,40.48,2,0,14.5728
250,OF-2019-148586,15638887,9/15/2019,9/22/2019,Standard Class,AZ-10750,FUR-CH-10002439,366.786,7,0.1,65.2064
251,OF-2019-128237,16454237,9/15/2019,9/20/2019,Standard Class,CA-12265,OFF-AR-10003829,6.56,2,0,1.9024
252,OF-2019-128237,54571401,9/15/2019,9/20/2019,Standard Class,CA-12265,OFF-AR-10003338,14.88,2,0,3.72
253,OF-2019-128237,61947736,9/15/2019,9/20/2019,Standard Class,CA-12265,TEC-AC-10002558,45.48,4,0,15.918
254,OF-2019-128237,58662058,9/15/2019,9/20/2019,Standard Class,CA-12265,OFF-AR-10000034,25.44,6,0,9.9216
255,OF-2019-138436,24236350,9/16/2019,9/20/2019,Standard Class,JD-15895,TEC-AC-10002323,66.3,3,0,8.619
256,OF-2019-141838,27158262,9/16/2019,9/21/2019,Second Class,DK-12835,OFF-AR-10004272,3.36,2,0,0.84
257,OF-2019-141838,44718241,9/16/2019,9/21/2019,Second Class,DK-12835,OFF-BI-10003291,27.936,4,0.2,9.4284
258,OF-2019-141838,80997294,9/16/2019,9/21/2019,Second Class,DK-12835,TEC-PH-10004100,28.784,2,0.2,2.8784
259,OF-2019-100860,26407588,9/16/2019,9/20/2019,Second Class,CS-12505,OFF-LA-10001982,18.75,5,0,9
260,ON-2019-137869,96371854,9/18/2019,9/23/2019,Standard Class,CV-12295,OFF-EN-10001509,6.12,3,0,2.8764
261,ON-2019-137869,65607583,9/18/2019,9/23/2019,Standard Class,CV-12295,FUR-TA-10003954,1184.72,4,0,106.6248
262,OF-2019-100881,86310263,9/18/2019,9/22/2019,Standard Class,DR-12940,TEC-PH-10003273,302.376,3,0.2,22.6782
263,ON-2019-117380,40796271,9/18/2019,9/24/2019,Standard Class,MP-18175,FUR-TA-10000198,330.588,1,0.4,-143.2548
264,OF-2019-137274,39909946,9/19/2019,9/23/2019,Standard Class,MG-18145,FUR-TA-10001889,890.841,3,0.3,-152.7156
265,OF-2019-169033,48020072,9/20/2019,9/24/2019,Standard Class,KM-16720,OFF-AR-10001915,49.65,5,0,20.853
266,OF-2019-133424,54370497,9/20/2019,9/25/2019,Standard Class,Dl-13600,OFF-ST-10002957,15.84,3,0,0
267,OF-2019-133424,16097987,9/20/2019,9/25/2019,Standard Class,Dl-13600,OFF-LA-10002312,44.4,3,0,22.2
268,ON-2019-105151,79970261,9/20/2019,9/21/2019,First Class,SG-20890,OFF-AR-10001231,10.5,5,0,2.94
269,OF-2019-131247,64785131,9/20/2019,9/25/2019,Standard Class,GA-14725,FUR-BO-10001337,205.666,2,0.15,-12.098
270,OF-2019-162089,56634417,9/20/2019,9/22/2019,First Class,MP-17470,OFF-EN-10002230,335.72,5,0.2,113.3055
271,OF-2019-162089,94323233,9/20/2019,9/22/2019,First Class,MP-17470,TEC-PH-10001819,251.944,7,0.2,88.1804
272,OF-2019-162089,68449956,9/20/2019,9/22/2019,First Class,MP-17470,FUR-CH-10002304,127.302,7,0.3,-9.093
273,ON-2019-113124,62635931,9/20/2019,9/26/2019,Standard Class,NC-18340,OFF-ST-10001511,129.3,2,0,6.465
274,OF-2019-128055,16110814,9/21/2019,9/26/2019,Standard Class,AA-10315,OFF-BI-10004390,673.568,2,0.2,252.588
275,OF-2019-128055,96554494,9/21/2019,9/26/2019,Standard Class,AA-10315,OFF-AP-10002765,52.98,2,0,14.8344
276,OF-2019-112403,70609984,9/21/2019,9/21/2019,Same Day,JO-15280,OFF-BI-10003529,0.852,1,0.7,-0.5964
277,ON-2019-104759,82461933,9/21/2019,9/25/2019,Standard Class,DD-13570,OFF-BI-10002071,8.134,7,0.8,-13.8278
278,ON-2019-104759,7247773,9/21/2019,9/25/2019,Standard Class,DD-13570,TEC-AC-10004901,79.984,2,0.2,13.9972
279,OF-2019-101770,66068569,9/21/2019,9/25/2019,Standard Class,KB-16240,OFF-BI-10001097,1.869,1,0.7,-1.3083
280,OF-2019-130428,22600029,9/21/2019,9/21/2019,Same Day,TG-21640,FUR-CH-10002965,1125.488,7,0.2,98.4802
281,OF-2019-130428,72200367,9/21/2019,9/21/2019,Same Day,TG-21640,OFF-BI-10001636,12.645,5,0.7,-10.116
282,OF-2019-130428,41224745,9/21/2019,9/21/2019,Same Day,TG-21640,OFF-AR-10004027,4.032,2,0.2,1.0584
283,ON-2019-157021,93043534,9/22/2019,9/27/2019,Second Class,KM-16720,OFF-LA-10002312,29.6,2,0,14.8
284,ON-2019-157021,11237751,9/22/2019,9/27/2019,Second Class,KM-16720,OFF-BI-10000042,17.088,4,0.2,5.5536
285,OF-2019-138359,66438852,9/22/2019,9/27/2019,Standard Class,KH-16330,OFF-ST-10000636,66.96,4,0,2.6784
286,OF-2019-138359,25168507,9/22/2019,9/27/2019,Standard Class,KH-16330,OFF-BI-10000145,6.24,2,0,3.0576
287,OF-2019-164315,19737987,9/23/2019,9/29/2019,Standard Class,RD-19585,OFF-PA-10004248,15.84,3,0,7.128
288,OF-2019-164315,55928497,9/23/2019,9/29/2019,Standard Class,RD-19585,TEC-PH-10001128,1049.93,7,0,293.9804
289,OF-2019-164315,60204420,9/23/2019,9/29/2019,Standard Class,RD-19585,OFF-AP-10003842,154.9,5,0,40.274
290,ON-2019-157847,73757576,9/23/2019,9/27/2019,Second Class,SC-20020,OFF-PA-10002986,26.72,5,0.2,9.352
291,ON-2019-157847,71418460,9/23/2019,9/27/2019,Second Class,SC-20020,OFF-PA-10001593,33.488,7,0.2,10.465
292,OF-2019-160276,12083771,9/23/2019,9/29/2019,Standard Class,AH-10690,FUR-FU-10003192,177.68,2,0,46.1968
293,OF-2019-112291,52723220,9/24/2019,9/29/2019,Standard Class,KE-16420,OFF-EN-10001415,11.16,2,0,5.58
294,OF-2019-112291,62611059,9/24/2019,9/29/2019,Standard Class,KE-16420,TEC-AC-10001284,62.31,3,0,22.4316
295,OF-2019-112291,97031666,9/24/2019,9/29/2019,Standard Class,KE-16420,TEC-AC-10000736,159.98,2,0,57.5928
296,OF-2019-105172,17082037,9/25/2019,9/30/2019,Standard Class,PK-18910,OFF-LA-10001641,18.9,6,0,9.072
297,OF-2019-133228,71340074,9/25/2019,9/30/2019,Standard Class,MS-17710,FUR-FU-10004020,5.47,1,0,2.3521
298,OF-2019-133228,64135581,9/25/2019,9/30/2019,Standard Class,MS-17710,OFF-AR-10001955,79.36,4,0,23.808
299,ON-2019-128685,13572853,9/25/2019,9/26/2019,First Class,MZ-17515,OFF-BI-10004140,7.184,2,0.2,2.245
300,OF-2019-149538,72347169,9/25/2019,9/29/2019,Standard Class,KB-16585,OFF-ST-10004180,232.55,5,0,9.302
301,OF-2019-149538,1598065,9/25/2019,9/29/2019,Standard Class,KB-16585,TEC-AC-10002926,99.98,2,0,42.9914
302,OF-2019-149538,98652468,9/25/2019,9/29/2019,Standard Class,KB-16585,OFF-PA-10003797,19.44,3,0,9.3312
303,OF-2019-149538,95702960,9/25/2019,9/29/2019,Standard Class,KB-16585,OFF-PA-10002195,12.96,2,0,6.3504
304,OF-2019-113887,94588899,9/26/2019,9/28/2019,First Class,TH-21550,OFF-PA-10004071,55.48,1,0,26.6304
305,OF-2019-102988,8473831,9/26/2019,9/30/2019,Second Class,GM-14695,OFF-AR-10004757,22.96,7,0,7.5768
306,OF-2019-102988,74923026,9/26/2019,9/30/2019,Second Class,GM-14695,TEC-PH-10001615,28.99,1,0,8.4071
307,OF-2019-102988,18935502,9/26/2019,9/30/2019,Second Class,GM-14695,OFF-PA-10003349,12.96,2,0,6.3504
308,OF-2019-102988,29316282,9/26/2019,9/30/2019,Second Class,GM-14695,OFF-AR-10000127,22.96,7,0,6.6584
309,OF-2019-102988,1358553,9/26/2019,9/30/2019,Second Class,GM-14695,OFF-SU-10002881,4164.05,5,0,83.281
310,OF-2019-151001,78680289,9/26/2019,9/28/2019,First Class,JG-15805,OFF-ST-10003455,49.632,4,0.2,3.7224
311,OF-2019-151001,32430164,9/26/2019,9/28/2019,First Class,JG-15805,OFF-ST-10001031,52.096,4,0.2,3.9072
312,OF-2019-149104,13345328,9/26/2019,9/28/2019,Second Class,RD-19900,OFF-AR-10002952,26.7,2,0,7.476
313,OF-2019-149104,78547244,9/26/2019,9/28/2019,Second Class,RD-19900,OFF-BI-10004209,40.2,5,0,18.09
314,OF-2019-149104,5115043,9/26/2019,9/28/2019,Second Class,RD-19900,OFF-AR-10004685,13.89,3,0,4.5837
315,OF-2019-149104,61456856,9/26/2019,9/28/2019,Second Class,RD-19900,OFF-ST-10000991,689.82,6,0,20.6946
316,ON-2019-157231,51976909,9/26/2019,9/30/2019,Standard Class,RP-19855,OFF-BI-10002852,115.36,7,0,56.5264
317,OF-2019-136742,46279509,9/27/2019,10/1/2019,Standard Class,GP-14740,OFF-BI-10003719,44.91,6,0.7,-35.928
318,ON-2019-118486,44366558,9/27/2019,9/29/2019,First Class,SD-20485,OFF-SU-10004498,10.304,1,0.2,-2.1896
319,ON-2019-118486,27097502,9/27/2019,9/29/2019,First Class,SD-20485,FUR-TA-10001039,154.764,3,0.4,-36.1116
320,ON-2019-118486,72216411,9/27/2019,9/29/2019,First Class,SD-20485,TEC-AC-10004659,116.784,2,0.2,21.897
321,OF-2019-169803,66051247,9/27/2019,10/3/2019,Standard Class,SC-20260,FUR-TA-10000688,653.55,3,0,111.1035
322,OF-2019-169803,20845151,9/27/2019,10/3/2019,Standard Class,SC-20260,TEC-AC-10003441,33.9,2,0,2.034
323,OF-2019-102652,96253907,9/27/2019,10/3/2019,Standard Class,AY-10555,FUR-FU-10000747,91.96,2,0,15.6332
324,OF-2019-102652,72346142,9/27/2019,10/3/2019,Standard Class,AY-10555,FUR-FU-10001918,33.11,7,0,12.9129
325,OF-2019-102652,88007539,9/27/2019,10/3/2019,Standard Class,AY-10555,OFF-PA-10003309,19.44,3,0,9.3312
326,OF-2019-102652,26048098,9/27/2019,10/3/2019,Standard Class,AY-10555,OFF-PA-10001977,55.48,1,0,26.6304
327,OF-2019-153808,86492429,9/27/2019,10/1/2019,Second Class,FH-14275,OFF-AR-10001725,70.95,3,0,18.447
328,OF-2019-153808,31047734,9/27/2019,10/1/2019,Second Class,FH-14275,OFF-BI-10002794,65.568,2,0.2,23.7684
329,OF-2019-153808,10106901,9/27/2019,10/1/2019,Second Class,FH-14275,TEC-AC-10004171,299.97,3,0,131.9868
330,OF-2019-124023,95764120,9/28/2019,10/1/2019,First Class,PJ-19015,FUR-FU-10004415,8.96,2,0,2.7776
331,OF-2019-128846,86341626,9/28/2019,10/3/2019,Standard Class,RS-19765,TEC-PH-10003273,629.95,5,0,163.787
332,OF-2019-128846,60787969,9/28/2019,10/3/2019,Standard Class,RS-19765,OFF-PA-10000100,122.97,3,0,60.2553
333,OF-2019-165806,43391810,9/28/2019,9/28/2019,Same Day,VM-21685,OFF-PA-10003441,58.32,9,0,27.9936
334,OF-2019-165806,23374549,9/28/2019,9/28/2019,Same Day,VM-21685,TEC-PH-10004922,200.97,3,0,50.2425
335,OF-2019-100363,65957549,9/29/2019,10/6/2019,Standard Class,JM-15655,OFF-FA-10000611,2.368,2,0.2,0.8288
336,OF-2019-100363,45317074,9/29/2019,10/6/2019,Standard Class,JM-15655,OFF-PA-10004733,19.008,3,0.2,6.8904
337,ON-2019-118997,2739940,9/29/2019,10/3/2019,Standard Class,RA-19885,FUR-TA-10001086,1215.92,8,0,316.1392
338,ON-2019-163797,80274280,9/29/2019,10/4/2019,Standard Class,PC-19000,OFF-FA-10001883,49.792,8,0.2,-11.8256
339,OF-2019-150581,35371546,9/29/2019,10/3/2019,Standard Class,NM-18445,FUR-TA-10003748,99.592,1,0.2,2.4898
340,OF-2019-150581,84839438,9/29/2019,10/3/2019,Standard Class,NM-18445,TEC-AC-10001908,399.96,4,0,139.986
341,OF-2019-121769,57319798,9/29/2019,10/3/2019,Standard Class,JS-15880,FUR-TA-10004442,172.11,1,0.4,-94.6605
342,ON-2019-102715,44882818,10/2/2019,10/4/2019,Second Class,JK-15370,OFF-FA-10001332,6.912,3,0.2,2.3328
343,ON-2019-102715,23677911,10/2/2019,10/4/2019,Second Class,JK-15370,TEC-AC-10002001,383.976,3,0.2,81.5949
344,ON-2019-102715,64421964,10/2/2019,10/4/2019,Second Class,JK-15370,OFF-PA-10000029,10.368,2,0.2,3.6288
345,ON-2019-102715,30614898,10/2/2019,10/4/2019,Second Class,JK-15370,TEC-AC-10001874,335.944,7,0.2,41.993
346,ON-2019-121734,49536245,10/2/2019,10/7/2019,Standard Class,SE-20110,OFF-BI-10004817,9.584,1,0.2,3.3544
347,OF-2019-138940,95557850,10/2/2019,10/7/2019,Second Class,GM-14455,TEC-PH-10001835,758.352,6,0.2,265.4232
348,OF-2019-110555,97398579,10/2/2019,10/9/2019,Standard Class,MM-18055,OFF-ST-10000876,87.08,7,0,24.3824
349,OF-2019-110555,60669062,10/2/2019,10/9/2019,Standard Class,MM-18055,TEC-PH-10000586,105.584,2,0.2,9.2386
350,OF-2019-110555,54940190,10/2/2019,10/9/2019,Standard Class,MM-18055,TEC-AC-10003399,217.44,6,0,91.3248
351,OF-2019-154599,18622208,10/3/2019,10/8/2019,Standard Class,KN-16450,TEC-PH-10001557,1075.088,14,0.2,94.0702
352,OF-2019-154599,64543021,10/3/2019,10/8/2019,Standard Class,KN-16450,TEC-PH-10000576,438.368,4,0.2,38.3572
353,OF-2019-154599,2331391,10/3/2019,10/8/2019,Standard Class,KN-16450,OFF-BI-10002764,18.088,7,0.2,6.5569
354,OF-2019-154599,17708513,10/3/2019,10/8/2019,Standard Class,KN-16450,FUR-BO-10001337,308.499,3,0.15,-18.147
355,ON-2019-158365,91160860,10/3/2019,10/8/2019,Standard Class,SV-20785,OFF-PA-10000289,32.4,5,0,15.552
356,OF-2019-142979,31977495,10/3/2019,10/9/2019,Standard Class,EH-13765,OFF-AR-10002987,39.68,2,0,16.2688
357,OF-2019-122336,70561442,10/4/2019,10/8/2019,Second Class,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116
358,OF-2019-122336,65052950,10/4/2019,10/8/2019,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976
359,OF-2019-122336,73400449,10/4/2019,10/8/2019,Second Class,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724
360,OF-2019-122336,17400965,10/4/2019,10/8/2019,Second Class,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916
361,OF-2019-167724,47999149,10/4/2019,10/9/2019,Standard Class,BF-11170,OFF-LA-10002368,7.83,3,0,3.6018
362,ON-2019-120740,83403779,10/6/2019,10/6/2019,Same Day,PS-18970,OFF-AP-10000240,106.96,2,0,31.0184
363,ON-2019-120740,94205524,10/6/2019,10/6/2019,Same Day,PS-18970,FUR-FU-10004091,187.76,4,0,76.9816
364,OF-2019-155208,56929316,10/7/2019,10/11/2019,Standard Class,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768
365,OF-2019-110849,80854620,10/9/2019,10/14/2019,Standard Class,JL-15835,TEC-MA-10002859,287.968,4,0.2,97.1892
366,OF-2019-110849,2249169,10/9/2019,10/14/2019,Standard Class,JL-15835,OFF-AR-10002375,13.12,4,0,3.8048
367,OF-2019-110849,80676495,10/9/2019,10/14/2019,Standard Class,JL-15835,OFF-AR-10000657,10.75,5,0,3.5475
368,OF-2019-110849,76259646,10/9/2019,10/14/2019,Standard Class,JL-15835,OFF-FA-10000134,11.62,2,0,3.6022
369,OF-2019-100678,30325170,10/9/2019,10/13/2019,Standard Class,KM-16720,OFF-AR-10001868,2.688,2,0.2,1.008
370,OF-2019-100678,68151093,10/9/2019,10/13/2019,Standard Class,KM-16720,FUR-CH-10002602,317.058,3,0.3,-18.1176
371,OF-2019-100678,95227611,10/9/2019,10/13/2019,Standard Class,KM-16720,OFF-EN-10000056,149.352,3,0.2,50.4063
372,OF-2019-100678,64849768,10/9/2019,10/13/2019,Standard Class,KM-16720,TEC-AC-10000474,227.976,3,0.2,28.497
373,OF-2019-169460,22099483,10/10/2019,10/12/2019,Second Class,NF-18595,FUR-FU-10004017,76.14,3,0,26.649
374,OF-2019-158470,70145331,10/10/2019,10/14/2019,Second Class,AG-10390,OFF-BI-10003638,58.05,3,0,26.703
375,OF-2019-158470,80071304,10/10/2019,10/14/2019,Second Class,AG-10390,OFF-PA-10001569,71.28,11,0,34.2144
376,OF-2019-134572,38278788,10/11/2019,10/13/2019,Second Class,SV-20365,FUR-TA-10001705,744.1,5,0.3,-95.67
377,OF-2019-134572,53706204,10/11/2019,10/13/2019,Second Class,SV-20365,OFF-ST-10004634,44.84,5,0.2,5.605
378,OF-2019-134572,34082708,10/11/2019,10/13/2019,Second Class,SV-20365,FUR-TA-10004442,401.59,2,0.3,-131.951
379,OF-2019-101462,10371044,10/11/2019,10/16/2019,Standard Class,BP-11230,FUR-FU-10000409,59.92,4,0,27.5632
380,OF-2019-158064,7799212,10/12/2019,10/16/2019,Standard Class,AA-10375,OFF-BI-10002976,16.52,5,0.2,5.5755
381,OF-2019-136336,56105099,10/12/2019,10/17/2019,Standard Class,DB-13555,OFF-ST-10002574,828.84,6,0,0
382,OF-2019-122070,1026651,10/13/2019,10/15/2019,Second Class,AH-10030,OFF-EN-10004773,247.84,8,0,121.4416
383,OF-2019-122070,39544079,10/13/2019,10/15/2019,Second Class,AH-10030,OFF-BI-10004970,9.912,3,0.2,3.3453
384,ON-2019-112564,69829427,10/14/2019,10/15/2019,First Class,TS-21160,OFF-BI-10004876,2.502,3,0.7,-1.7514
385,ON-2019-150119,14304442,10/14/2019,10/18/2019,Standard Class,LB-16795,FUR-CH-10002965,281.372,2,0.3,-12.0588
386,ON-2019-150119,9989931,10/14/2019,10/18/2019,Standard Class,LB-16795,FUR-CH-10002965,281.372,2,0.3,-12.0588
387,ON-2019-150119,97708559,10/14/2019,10/18/2019,Standard Class,LB-16795,OFF-BI-10000145,7.488,8,0.7,-5.2416
388,ON-2019-150119,35216653,10/14/2019,10/18/2019,Standard Class,LB-16795,FUR-FU-10002191,22.336,4,0.2,7.8176
389,OF-2019-111857,37999380,10/14/2019,10/17/2019,Second Class,NM-18445,OFF-PA-10001878,48.91,1,0,22.9877
390,ON-2019-157406,16875137,10/16/2019,10/20/2019,Standard Class,DA-13450,OFF-PA-10003543,10.368,2,0.2,3.6288
391,ON-2019-157406,20442718,10/16/2019,10/20/2019,Standard Class,DA-13450,OFF-AR-10002221,6.24,3,0.2,0.546
392,OF-2019-110100,6866747,10/16/2019,10/20/2019,Standard Class,LC-16885,TEC-PH-10004531,302.376,3,0.2,37.797
393,OF-2019-166954,83903846,10/16/2019,10/21/2019,Standard Class,BT-11305,FUR-FU-10003708,303.25,5,0,63.6825
394,OF-2019-166954,12229902,10/16/2019,10/21/2019,Standard Class,BT-11305,OFF-AP-10001391,270.72,3,0,78.5088
395,OF-2019-166954,68866280,10/16/2019,10/21/2019,Standard Class,BT-11305,FUR-CH-10003973,1487.04,5,0.2,148.704
396,OF-2019-147298,96888109,10/17/2019,10/24/2019,Standard Class,AG-10300,FUR-CH-10004886,230.28,3,0.2,23.028
397,OF-2019-147298,20507828,10/17/2019,10/24/2019,Standard Class,AG-10300,OFF-BI-10001525,18.288,6,0.2,5.715
398,OF-2019-116785,61755013,10/17/2019,10/21/2019,Standard Class,MH-17290,OFF-AR-10003504,21.4,5,0,6.206
399,OF-2019-116785,57905147,10/17/2019,10/21/2019,Standard Class,MH-17290,OFF-LA-10000305,12.6,2,0,5.796
400,OF-2019-118976,33926374,10/19/2019,10/24/2019,Standard Class,MY-18295,OFF-BI-10001628,20.86,2,0,9.387
401,OF-2019-118976,54564693,10/19/2019,10/24/2019,Standard Class,MY-18295,OFF-ST-10000877,497.61,9,0,129.3786
402,OF-2019-118976,17995469,10/19/2019,10/24/2019,Standard Class,MY-18295,OFF-AR-10004752,5.34,2,0,1.4952
403,OF-2019-118976,4478692,10/19/2019,10/24/2019,Standard Class,MY-18295,OFF-LA-10000452,3.15,1,0,1.512
404,OF-2019-140228,9271406,10/19/2019,10/24/2019,Standard Class,GB-14530,OFF-LA-10001613,6.912,3,0.2,2.5056
405,OF-2019-140228,63121050,10/19/2019,10/24/2019,Standard Class,GB-14530,OFF-ST-10002214,27.096,3,0.2,2.0322
406,OF-2019-140228,2464833,10/19/2019,10/24/2019,Standard Class,GB-14530,OFF-ST-10001128,177.568,2,0.2,-37.7332
407,OF-2019-131387,93380955,10/19/2019,10/21/2019,First Class,AI-10855,TEC-PH-10001459,1679.96,5,0.2,125.997
408,OF-2019-132983,83002301,10/19/2019,10/24/2019,Standard Class,DS-13180,TEC-AC-10000736,159.98,2,0,57.5928
409,OF-2019-134061,2453363,10/20/2019,10/25/2019,Standard Class,LL-16840,FUR-FU-10001424,17.46,2,0,5.9364
410,OF-2019-142727,38138245,10/20/2019,10/22/2019,Second Class,HG-14845,FUR-CH-10002304,51.96,2,0,12.99
411,OF-2019-142727,79727118,10/20/2019,10/22/2019,Second Class,HG-14845,OFF-BI-10000136,17.94,3,0,8.6112
412,OF-2019-107811,80161458,10/20/2019,10/24/2019,Standard Class,LA-16780,FUR-CH-10001394,561.584,2,0.2,70.198
413,OF-2019-107811,54938945,10/20/2019,10/24/2019,Standard Class,LA-16780,OFF-ST-10000798,99.92,5,0.2,-1.249
414,OF-2019-118304,735196,10/20/2019,10/25/2019,Standard Class,KH-16360,TEC-PH-10000376,19.98,2,0,5.1948
415,OF-2019-156006,54006076,10/21/2019,10/23/2019,Second Class,TM-21010,TEC-AC-10002550,47.79,3,0,16.2486
416,OF-2019-160094,32987426,10/21/2019,10/23/2019,First Class,JM-16195,OFF-AR-10004010,174.95,5,0,45.487
417,OF-2019-160094,99652729,10/21/2019,10/23/2019,First Class,JM-16195,OFF-ST-10000585,826,5,0,214.76
418,OF-2019-115056,49409802,10/23/2019,10/23/2019,Same Day,AR-10510,OFF-AP-10003971,26.136,3,0.2,1.9602
419,OF-2019-124618,41927915,10/23/2019,10/25/2019,Second Class,CS-11860,TEC-CO-10004202,479.984,2,0.2,89.997
420,OF-2019-130274,28222560,10/24/2019,10/26/2019,First Class,JS-15940,OFF-LA-10002195,21.56,7,0,10.3488
421,OF-2019-135755,35839686,10/24/2019,10/31/2019,Standard Class,NC-18415,OFF-BI-10004828,40.176,3,0.2,14.5638
422,OF-2019-135755,22174099,10/24/2019,10/31/2019,Standard Class,NC-18415,OFF-BI-10003981,10.896,3,0.2,3.9498
